id,id2,txt
4076,t1la,"Diz isso aos que estão do outro lado da espada, rapaz. Aposto que vês mais de ti nos homens da Liga Revoltosa do que gostarias de admitir."
4077,t1lc,"Nunca fomos bandidos quando servi as suas ordens, Capitão, só mercenários."
4078,t1ma,Resgate anónimo
4079,t1mc,Estou novamente com medo de encontrar-me com o Iszara. Ainda tenho medo. Eu gostaria de encontrá-la segura ou salvá-la de longe.
4080,t1pa,"Quando cheguei, os seus soldados ensinaram-me as sutilezas do novo imposto de atracamento de Richton e registaram o meu navio em busca de legionários."
4081,txpa,Tenho de dizer que é um bocado idiota. É melhor teres cuidado com ele.
4082,t1pc,"Fale-me do Governador Provisório, Capitão."
4083,t1sa,Trufas que não valem a pena a minha carga. Devias esquecer-te deles.
4084,t1sc,"Capitão, o que sabe da Guarda dos Contrabandistas?"
4085,t1ta,"O sacerdote principal, um tal irmão Nidal, foi de grande ajuda em relação a Iszara. Parecia conhecê-la bem e partilhava a minha preocupação com o seu desaparecimento. Merece uma entrevista."
4086,t1tc,Fale-me do templo.
4087,t2ba,"Foi tudo. Talvez ele se abra mais a ti, sendo irmão de Iszara e meio de difícil de ver."
4088,t2bc,"Não consideraria a paranoia um traço de carácter mau em Stros M'Kai, nestes dias. Além disso, és tão feia."
4089,t2la,A guerra é a continuação da política.
4090,t2lc,"São só truques com os olhos postos na providência, nada mais. A minha espada nunca foi usada para diplomacia. Dá-me ouro por uma garganta, a garganta por um desdém, e estou bem. Dá-me uma guerra bem paga."
4091,t2ma,"Acorda, Cyrus. - Quanto tempo passou? Dez anos desde que penduraste o Hakan da tua espada. Ela mudou de vida, é óbvio. Talvez até te tenha perdoado."
4092,t2mc,Algo assim.
4093,t2pa,"Queres dizer porque é que não estão esses soldados em caixotes ao pé da porta do palácio? Porque não vim ao porto para me meter em sarilhos, mas para tirar a tua irmã."
4094,t2pc,Então porque não estás na prisão?
4095,t2sc,Já percebi.
4096,t2tc,Acho que o vi do outro lado da praça.
4097,t3tc,Já falámos. Mas vou ter em conta.
4098,t3la,O poder político cresce ao longo da lâmina de uma espada.
4099,t3lc,"Citas Hunding como um Redguard, Tobias."
4100,t3xa,Não foi homicídio. Ele também tinha uma espada.
4101,t3mc,Nem consigo lembrar-me do aspecto do Hakan. Só uma cara atrás de um protetor de espada.
4102,t3xc,"Ele bateu-lhe, eu desabalei, ele desabalei, lutamos em duelo. Acabou em segundos. Agora parece uma escassa desculpa para o homicídio..."
4103,t3pa,"É onde eu olhava, rapaz."
4104,t3pc,"Então, devo ver este Governador?"
4105,t4lc,"Está bem, está bem."
4106,t4mc,"Por meio segundo, talvez... Mas não é isso que me incomoda. Merecia morrer, se é que existe tal coisa."
4107,t4xc,"Foi deixar Iszara lá para coçar tudo de novo. E depois, a guerra... Onde estava eu então?"
4108,t61a,É o caminho tradicional
4109,t61c,Há outra maneira de entrar nas Catacumbas?
4110,t62a,Talvez. - Não sei. - Não sei.
4111,t62c,"Imagina que eu ri. Uma entrada secreta, talvez."
4112,t71a,"Septim não é Cyrodiil pelo que ouvi, embora governe os seus restos e reconstruza o seu Império; é algo pior, ou maior, dependendo da tua disposição para o sol central."
4113,t71b,"Vamos lá, vamos. Durante os últimos 400 anos, os reis mesquinhos de Cyrodiil têm disputado o título de Imperador, todos reclamando prebenda..."
4114,t71c,"Se não tem laços de sangue com o trono de Cyrodiil, como é que o fez seu?"
4115,t71d,O sangue do trono imperial é mais fino que um sono marinho e meio molhado. Tiber Septim tomou o trono como tomou o do seu povo.
4116,t72a,É um bom sujeito.
4117,t72c,Saudação ao novo conquistador.
4118,t81a,"Não é? Os Ancestrais estão lá, Cyrus, se queres que a empresa esteja à altura do sentimento."
4119,t81c,"Thassad II, tão narrado em canções. Foi imprudente investir a república num só homem."
4120,t82c,"Não, não, não. É que... Ele estava a morrer quando eu era ainda uma criança. Nós, os Redguards, só esperávamos que isso acontecesse. O meu pai tinha a sua profissão numa mão e uma pedra de afiar na outra."
4121,t83a,Algumas coisas... devem ser deixados para o filho
4122,t83c,"Sabíamos que a guerra civil ia chegar. Se o Thassad era tão grande, porque não fez mais na sua vida para proteger o reino depois de morrer?"
4123,t91a,"Não toquei exactamente na porta para descobrir. É o teu trabalho agora. Mas sei que a prisão está fora dos limites dos não-impérios, agora. Leia: não há visitantes"
4124,t91c,Podia estar na prisão?
4125,t92c,Isso é que veremos.
4126,ta1a,Mas ele tem andado atrás deles! Ele sabe mais do que isso!
4127,ta1c,Conheci o Governador. Um homem bonito. Disse-me que o Iszara estava na Liga Revoltosa e que ele não tinha nada a ver com o desaparecimento dele.
4128,ta2c,Acredito no Iszara. É daqueles que se regozijaria se pudesse. Ainda não encontrou o esconderijo. Tenho de o encontrar primeiro.
4129,tb1a,"Devem estar com poucas provisões para agir tão desesperadamente. Tem sido fantasmas ultimamente, e esta é a primeira aparição desde que estou aqui."
4130,tb1c,"Ousados são estes bandidos da Liga revoltado, para atacar um navio no mesmo porto"
4131,tb2a,Eles correram o Iliac antes da guerra. Os nossos caminhos cruzaram-se
4132,tb2c,"Como é que sabes sobre eles, então?"
4133,tb3a,"Sim, o porquê de terem sido atacados é tão preocupante. Ninguém sabia da tua chegada iminente?"
4134,tb3c,"Mas depois da ocupação, ficaram relativamente escondidos?"
4135,tb4a,Não sei.
4136,tb4c,"Ninguém, excepto S'rathra. - Importava?"
4137,tbaa,"A minha investigação foi limitada, admito. Se lutou, não posso dizer, mas suponho que sim."
4138,tbab,"A batalha foi a penúltima das coroas, e todos que assinaram o nome, sem dúvida, tomaram armas. Embora a maioria deles tenha morrido no mar, outros foram feitos prisioneiros pelo Governador."
4139,tbac,Sabe se Iszara lutou na Batalha de Stros M'Kai?
4140,tbva,"Ou sujeito à execução do Império, por falar nisso. Desapareceu no dia em que Stros M'Kai foi tomada, e Sentinel estava num estado semelhante. Governadores provisórios governam ambas as cidades agora."
4141,tbvc,O chefe dos Ancestrais é agora um súbdito do Império.
4142,tbxa,"Seja como for, o templo está bastante vazio de sacerdotes, excepto o irmão Nidal. Parece que alguns dos seus membros também desapareceram."
4143,tbxc,Então os sacerdotes ainda estão a salvo de serem conquistados.
4144,tbyc,Eu volto. Se não estiveres aqui... Obrigado por tudo. E boa sorte.
4145,txyc,"Não tenho muito tempo. Obrigado novamente, Tobias."
4146,tbya,Só tens de encontrar a tua irmã e sair daqui. E manda uma mensagem através de S'rathra.
4147,tbyb,- Vai-te embora. Vais ser bom.
4148,txya,"Larga as amarras, rapaz. E não te esqueças do teu velho capitão."
4149,tc1a,"A tua família sempre foi partidária, rapaz, desde os teus primeiros dias no Sentinel. Achei que ela ainda mantinha as suas antigas lealdades, mesmo que tu não o tivesses feito."
4150,tc1b,"Poucas coroas em Stros M'Kai sobreviveram à batalha contra os Imperiais, mas sei que Iszara foi uma delas."
4151,tc1c,Achas que o Iszara escolheu lado na guerra civil e por isso desapareceu?
4152,tc2a,"Ouvir falar da derrota das Coronas causou-me muita preocupação. Quando cheguei, procurei notícias sobre a segurança de Iszara."
4153,tc2b,Os únicos aqui que sabiam dela disseram que desapareceu pouco depois da desembarcação dos imperiais.
4154,tc2c,- Como é que o fiz?
4155,tcra,Não há muitos por aqui. Os poucos que existem não admitem isso a ninguém.
4156,tcrb,"Fala com Siona, uma amiga minha... Talvez a tenhas visto nos cais. Diz-lhe que te mandei para ele saber que não és um informador imperial. Talvez eu possa ajudar-te."
4157,tcrc,E as coroas?
4158,td1c,"O barman está muito longe do Black Marsh, não é?"
4159,td2b,"É verdade, e tem-me feito boa companhia na minha espera por ti. Confia nele depois de eu partir, pois ele conhece esta ilha e todos os que aqui vivem. Mas não se preocupe em perguntar pelo Olho, porque já o fiz."
4160,td2c,Dreekius é o seu nome?
4161,tdea,Cuidado.
4162,tdec,Agradeceria outra oportunidade com os Elfos das Trevas. Ainda tenho cicatrizes.
4163,tdna,Também desapareceu. Alguns dizem que voltou para a Província Imperial. Outros que o Governador mantém bem pago e alimentado nas Catacumbas abaixo do Palácio.
4164,tdnc,Onde está o dragão agora?
4165,tdra,"Tão seguro quanto qualquer outro, e a cerveja é boa. O Dreekius é tão confiável como qualquer outro lagarto. Pode ser um pouco duro com todos os Ancestrais por perto, mas vou ficar aqui até deixar Stros M'Kai."
4166,tdrc,É seguro falar aqui?
4167,te1a,"Disputas entre facções, conselhos divididos, erros de cálculo."
4168,texa,Os Coronados perderam o ânimo quando perderam a capital. Os Ancestrais perderam completamente a cabeça quando deram as boas vindas à amizade e ajuda do Império.
4169,te1c,A expansão imperial tem sido temida durante anos. Porque é que Hammerfell não estava melhor preparada?
4170,te2a,"O que mais pode um visionário fazer com um convite aberto? Sem dúvida, os Ancestrais estão a pensar nisso agora. É por isso que estão tão amargos e se deixam levar pelas brigas dos bares."
4171,te2c,"Então o Império jogou bem com os antepassados, não foi?"
4172,teya,"Tem a pele para isso, não acha? Vou encontrar a coisa ainda, e antes de você se eu sair com o meu"
4173,teyb,"Sim, mas o Cyrus tem de deixar essa aventura para outro dia. Tem uma irmã para encontrar. Eu disse-lhe que o ajudarias depois de eu partir, lagarto, então lembra-me bem."
4174,teyc,O Dreekius conhece o Olho da Argônia?
4175,tf1a,"Originalmente, o Império ia emprestar os seus exércitos à causa dos Ancestrais em troca de uma faixa de títulos de propriedade ao longo da fronteira sudeste..."
4176,tf1b,"Mas quando o Barão Volag desapareceu no final da guerra, todas as apostas foram canceladas. Formada uma nova aliança que colocava os exércitos imperiais nas cidades..."
4177,tf1c,Quais foram os termos da trégua com os antepassados?
4178,tf2a,"Algo assim, sim, senhor."
4179,tf2c,Até o momento em que o governo nativo julgar oportuno reinstalar-se no seu legítimo trono
4180,tfoa,"O trono da Sentinel mantém-se quente graças a outro Governador Imperial, isso deve ser indício suficiente."
4181,tfoc,Como foram os Ancestrais sob o governo de Septim?
4182,th0a,Começa pelo princípio.
4183,th0c,É verdade.
4184,th1a,"Cyrus! Não! Conseguiste! Venha aqui, rapaz!"
4185,th2a,Estás com bom aspecto! Já passou muito tempo!
4186,th2b,A vida de mercenário é trabalho de homens jovens!
4187,th2c,Se não te tivesses retirado...
4189,th3c,Eu disse.
4190,th4a,Rezei para que recebesses a minha carta.
4191,th5a,"O que se passa, rapaz?"
4192,th5c,"Olá, Capitão."
4193,th6a,Cyrus! Não! O que é que ouviste?
4194,th6c,Preciso de te perguntar uma coisa.
4195,th7a,"O que é, Cyrus?"
4196,th7c,"Olá, Capitão."
4197,th8a,"- Não, querida!"
4198,th8c,Capitão
4199,th9a,"- Não! Lá está ele, o lagarto! Eu disse-te que não seriam rivais para ele!"
4200,th9b,"Nunca duvidei, rapaz! Eles não estavam no Sancre Tor, quando aquele bastardo do Akavir..."
4201,th9c,"Tobias, tenho de te dizer uma coisa importante. Iszara era parte da Liga Revoltosa."
4202,th9d,"""Queee?!"""
4203,thla,Bebe isto e acaba com isto.
4204,thlb,"Não há tempo para descansar, porque esta cidade está repleta de sombras que querem fazer-te mal, e a tua irmã está entre elas."
4205,thlc,"Estou sem prática, parece, ou a situação difícil de Iszara perturba-me até à distração. Aqueles bandidos fizeram-me muito mal. Onde posso descansar e curar estas feridas?"
4206,thld,"Podes comprar mais destes no Grêmio de Magos, ou visitar o templo, se te magoarem de novo. E conhecendo-te, será muitas vezes"
4207,tilt,"Espero que esta carta chegue às tuas mãos, amigo. As minhas últimas viagens levaram-me a Stros M'kai e aqui ninguém viu a tua irmã há três meses. Temo o pior. Sinto-me obrigado a ficar umas semanas. Estarei na quinta Dragin TALE, se voltar. Tobias."
4208,ti1a,"Eu entendo, rapaz, o que queres dizer."
4209,ti1c,"É uma sorte que estejas aqui, Tobias, ou não saberia que o Iszara estava em apuros. Não vou a Hammerfell desde..."
4210,ti2a,"Enviei a carta há umas semanas, Cyrus. Receio que as coisas tenham piorado para a tua irmã desde então."
4211,ti2c,"De qualquer forma, Stros M'Kai não tem ninguém que me possa localizar. - Obrigado, senhor."
4212,tima,"Stros M'Kai é um porto perigoso nestes dias, há um império a ser construído, e o Tiber Septim não mostra sinais de frear o seu crescimento daqui até à borda do mapa do mundo."
4213,timb,Os reis fronteiriços de High Rock dobraram os joelhos diante de Cyrodiil há muito tempo.
4214,timc,"Vejo que o porto já está adornado com as bandeiras do Imperador, e que os seus homens andam pelas ruas como se tivessem nascido para elas."
4215,timd,"Até o justo Skyrim do meu pai está adornado com bandeiras de dragões vermelhos e homens estrangeiros. Estamos a entrar numa nova era, receio, com o nome do Septim escrito por toda a parte."
4216,tj1a,Como é que escapaste?
4217,tj2a,Deve ter voltado para Cyrodiil.
4218,tj2c,"- Por amor de Deus. As Catacumbas saem perto do porto, e parecem se estender quilómetros e quilómetros. Embora não tenha visto nenhum dragão"
4219,tj3c,"Fome, suponho. Não há ninguém na Liga para o alimentar. Estão todos bem escondidos algures aqui em Stros M'Kai. E o Iszara está com eles."
4220,tk1a,"Não perguntei a muitos por medo de uma má lealdade. Então fui ao templo perguntar por ela, pois os irmãos de Arkay são neutros nos assuntos dos mortais."
4221,tk1b,"Lá, o irmão Nidal disse-me que Iszara tinha desaparecido e impediu-me de te escrever."
4222,tk1c,Quem nesta aldeia conhecia o Iszara?
4223,tk2c,O que me pode dizer sobre o Iszara?
4224,tk3c,- Não é verdade?
4225,tk4c,Desapareceu há três meses.
4226,tk5c,"E então, o que?"
4227,tl1a,Onde ouviste esse nome?
4228,tl1c,"O que é a Liga Revoltosa, Capitão?"
4229,tl2a,"Fala sobre isso, mas em um sussurro e não muito. O Governador está a procurar-os nas águas circundantes e vai vê-los despedaçados e esfaqueados se conseguir a sua."
4230,tl2b,A Liga sobreviveu à morte do Príncipe Herdeiro e ainda resiste aos seus inimigos.
4231,tl2c,Atacaram o barco que me deu transporte...
4232,tl2d,"Mas são poucos e cada vez menos, pelo que ouvi, e reduziram-se ao bandolismo nos últimos dias. Não muito longe das vidas que tivemos há pouco tempo."
4233,tl4a,Um brinde aos Redguards!
4234,tlta,Não te enviei directamente. Eu sabia que aquele maldito gato ainda te estava a meter em sarilhos até hoje.
4235,tltb,"S'rathra parecia a solução provável, e através dos canais tinha ouvido que tinha feito Wayrest seu porto ultimamente"
4236,tltc,"Como é que soubeste onde me encontrar, Tobias? Os nossos caminhos separaram-se há tanto tempo."
4237,tm1a,"Quem quereria fazer isso?! Tanto fogo e cinzas, que os Elfos das Trevas fiquem com o seu feitiço!"
4238,tm1c,Não voltei a Morrowind desde então.
4239,tm2a,"- Não! O que me lembra que o Governador Richton tem uma pequena dentada por aí... O seu tenente é um Elfo das Trevas! Cuidado com ele, sempre perto do Governador, escondido na sua sombra!"
4240,tm2c,Não te esqueças dos bichos.
4241,tmea,A luta abandonou-me após o nosso pequeno ataque a Morrowind. Tem sido um doce negócio desde então.
4242,tmec,"Desde quando és comerciante, Tobias?"
4243,tmga,"- Sim, eu sei. Está aqui, do outro lado da praça. Também vendem lá outras coisas mágicas. Faz uma visita e diz àquela linda aprendiz elfa que tem de vir ver o oceano comigo."
4244,tmgc,Posso comprar mais poções de cura no Grêmio de Magos?
4245,tn1a,"Vejo que ainda te lembras dos teus heróis de infância, mesmo tendo abandonado a pátria."
